construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,6,2,FAMILIA #6,CURBA #2,STAGE_2_REFINEMENT,4,"(0, 2/3, 1, 2)",,,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^4 - 11/3*x^3 + 4*x^2 - 4/3*x,68/3*x^3 - 20*x^2 - 8/3*x + 4,62,82,342,82,84,,,,"(-3, 9/2)",x^2 - 3*x + 9/2,80000,31,62,70,72,x^6 - 20/3*x^5 + 39/2*x^4 - 43/6*x^3 + 2*x^2 - 26/3*x + 4,43,6,1,True,False,6,36*x^6 - 240*x^5 + 702*x^4 - 258*x^3 + 72*x^2 - 312*x + 144,702,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,6,3,FAMILIA #6,CURBA #3,STAGE_2_REFINEMENT,4,"(0, 2/3, 1, 2)",,,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^4 - 11/3*x^3 + 4*x^2 - 4/3*x,68/3*x^3 - 20*x^2 - 8/3*x + 4,62,82,342,82,84,,,,"(3/2, 6)",x^2 + 3/2*x + 6,80000,28,56,64,66,x^6 - 13/6*x^5 + 9/2*x^4 + 16/3*x^3 + 2*x^2 - 32/3*x + 4,32,6,1,True,False,6,36*x^6 - 78*x^5 + 162*x^4 + 192*x^3 + 72*x^2 - 384*x + 144,384,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,6,4,FAMILIA #6,CURBA #4,STAGE_2_REFINEMENT,4,"(0, 2/3, 1, 2)",,,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^4 - 11/3*x^3 + 4*x^2 - 4/3*x,68/3*x^3 - 20*x^2 - 8/3*x + 4,62,82,342,82,84,,,,"(1/2, 4)",x^2 + 1/2*x + 4,80000,28,56,64,66,x^6 - 19/6*x^5 + 37/6*x^4 + 26/3*x^3 - 14/3*x^2 - 8*x + 4,37,6,1,True,False,6,36*x^6 - 114*x^5 + 222*x^4 + 312*x^3 - 168*x^2 - 288*x + 144,312,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,6,5,FAMILIA #6,CURBA #5,STAGE_2_REFINEMENT,4,"(0, 2/3, 1, 2)",,,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^4 - 11/3*x^3 + 4*x^2 - 4/3*x,68/3*x^3 - 20*x^2 - 8/3*x + 4,62,82,342,82,84,,,,"(3, 6)",x^2 + 3*x + 6,80000,27,54,62,64,x^6 - 2/3*x^5 - x^4 + 34/3*x^3 - 32/3*x + 4,34,6,1,True,False,3,9*x^6 - 6*x^5 - 9*x^4 + 102*x^3 - 96*x + 36,102,9,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,7,1,FAMILIA #7,CURBA #1,STAGE_2_REFINEMENT,4,"(-3, -2, -1, 1)",,,"{'u': -2, 'v': -2, 'w': -2}",-2*x^2 - 2*x - 2,x^4 + 5*x^3 + 5*x^2 - 5*x - 6,-12*x^3 - 8*x^2 + 28*x + 28,62,70,330,70,72,,,,"(-1/3, -6)",x^2 - 1/3*x - 6,80000,31,62,70,72,x^6 + 14/3*x^5 - 8/3*x^4 - 146/3*x^3 - 127/3*x^2 + 60*x + 64,146,6,1,True,False,3,9*x^6 + 42*x^5 - 24*x^4 - 438*x^3 - 381*x^2 + 540*x + 576,576,9,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,7,2,FAMILIA #7,CURBA #2,STAGE_2_REFINEMENT,4,"(-3, -2, -1, 1)",,,"{'u': -2, 'v': -2, 'w': -2}",-2*x^2 - 2*x - 2,x^4 + 5*x^3 + 5*x^2 - 5*x - 6,-12*x^3 - 8*x^2 + 28*x + 28,62,70,330,70,72,,,,"(-3, 7/3)",x^2 - 3*x + 7/3,80000,30,60,68,70,x^6 + 2*x^5 - 23/3*x^4 - 61/3*x^3 + 38/3*x^2 + 103/3*x + 14,103,6,1,True,False,3,9*x^6 + 18*x^5 - 69*x^4 - 183*x^3 + 114*x^2 + 309*x + 126,309,9,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,7,3,FAMILIA #7,CURBA #3,STAGE_2_REFINEMENT,4,"(-3, -2, -1, 1)",,,"{'u': -2, 'v': -2, 'w': -2}",-2*x^2 - 2*x - 2,x^4 + 5*x^3 + 5*x^2 - 5*x - 6,-12*x^3 - 8*x^2 + 28*x + 28,62,70,330,70,72,,,,"(-3/2, -6)",x^2 - 3/2*x - 6,80000,30,60,68,70,x^6 + 7/2*x^5 - 17/2*x^4 - 109/2*x^3 - 73/2*x^2 + 67*x + 64,109,6,1,True,False,2,4*x^6 + 14*x^5 - 34*x^4 - 218*x^3 - 146*x^2 + 268*x + 256,268,4,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,7,4,FAMILIA #7,CURBA #4,STAGE_2_REFINEMENT,4,"(-3, -2, -1, 1)",,,"{'u': -2, 'v': -2, 'w': -2}",-2*x^2 - 2*x - 2,x^4 + 5*x^3 + 5*x^2 - 5*x - 6,-12*x^3 - 8*x^2 + 28*x + 28,62,70,330,70,72,,,,"(7/2, -7/2)",x^2 + 7/2*x - 7/2,80000,27,54,62,64,x^6 + 17/2*x^5 + 19*x^4 - 17*x^3 - 49*x^2 + 49/2*x + 49,49,6,1,True,False,2,4*x^6 + 34*x^5 + 76*x^4 - 68*x^3 - 196*x^2 + 98*x + 196,196,4,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,7,5,FAMILIA #7,CURBA #5,STAGE_2_REFINEMENT,4,"(-3, -2, -1, 1)",,,"{'u': -2, 'v': -2, 'w': -2}",-2*x^2 - 2*x - 2,x^4 + 5*x^3 + 5*x^2 - 5*x - 6,-12*x^3 - 8*x^2 + 28*x + 28,62,70,330,70,72,,,,"(-5, 3/2)",x^2 - 5*x + 3/2,80000,27,54,62,64,x^6 - 37/2*x^4 - 69/2*x^3 + 37/2*x^2 + 101/2*x + 19,101,6,1,True,False,2,4*x^6 - 74*x^4 - 138*x^3 + 74*x^2 + 202*x + 76,202,4,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,8,1,FAMILIA #8,CURBA #1,STAGE_2_REFINEMENT,4,"(-1, 1, 2, 3)",,,"{'u': -2, 'v': 2, 'w': -2}",-2*x^2 + 2*x - 2,x^4 - 5*x^3 + 5*x^2 + 5*x - 6,12*x^3 - 8*x^2 - 28*x + 28,62,70,330,70,72,,,,"(1/3, -6)",x^2 + 1/3*x - 6,80000,31,62,70,72,x^6 - 14/3*x^5 - 8/3*x^4 + 146/3*x^3 - 127/3*x^2 - 60*x + 64,146,6,1,True,False,3,9*x^6 - 42*x^5 - 24*x^4 + 438*x^3 - 381*x^2 - 540*x + 576,576,9,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,8,2,FAMILIA #8,CURBA #2,STAGE_2_REFINEMENT,4,"(-1, 1, 2, 3)",,,"{'u': -2, 'v': 2, 'w': -2}",-2*x^2 + 2*x - 2,x^4 - 5*x^3 + 5*x^2 + 5*x - 6,12*x^3 - 8*x^2 - 28*x + 28,62,70,330,70,72,,,,"(3, 7/3)",x^2 + 3*x + 7/3,80000,30,60,68,70,x^6 - 2*x^5 - 23/3*x^4 + 61/3*x^3 + 38/3*x^2 - 103/3*x + 14,103,6,1,True,False,3,9*x^6 - 18*x^5 - 69*x^4 + 183*x^3 + 114*x^2 - 309*x + 126,309,9,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,8,3,FAMILIA #8,CURBA #3,STAGE_2_REFINEMENT,4,"(-1, 1, 2, 3)",,,"{'u': -2, 'v': 2, 'w': -2}",-2*x^2 + 2*x - 2,x^4 - 5*x^3 + 5*x^2 + 5*x - 6,12*x^3 - 8*x^2 - 28*x + 28,62,70,330,70,72,,,,"(3/2, -6)",x^2 + 3/2*x - 6,80000,30,60,68,70,x^6 - 7/2*x^5 - 17/2*x^4 + 109/2*x^3 - 73/2*x^2 - 67*x + 64,109,6,1,True,False,2,4*x^6 - 14*x^5 - 34*x^4 + 218*x^3 - 146*x^2 - 268*x + 256,268,4,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,8,4,FAMILIA #8,CURBA #4,STAGE_2_REFINEMENT,4,"(-1, 1, 2, 3)",,,"{'u': -2, 'v': 2, 'w': -2}",-2*x^2 + 2*x - 2,x^4 - 5*x^3 + 5*x^2 + 5*x - 6,12*x^3 - 8*x^2 - 28*x + 28,62,70,330,70,72,,,,"(-7/2, -7/2)",x^2 - 7/2*x - 7/2,80000,27,54,62,64,x^6 - 17/2*x^5 + 19*x^4 + 17*x^3 - 49*x^2 - 49/2*x + 49,49,6,1,True,False,2,4*x^6 - 34*x^5 + 76*x^4 + 68*x^3 - 196*x^2 - 98*x + 196,196,4,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,8,5,FAMILIA #8,CURBA #5,STAGE_2_REFINEMENT,4,"(-1, 1, 2, 3)",,,"{'u': -2, 'v': 2, 'w': -2}",-2*x^2 + 2*x - 2,x^4 - 5*x^3 + 5*x^2 + 5*x - 6,12*x^3 - 8*x^2 - 28*x + 28,62,70,330,70,72,,,,"(5, 3/2)",x^2 + 5*x + 3/2,80000,27,54,62,64,x^6 - 37/2*x^4 + 69/2*x^3 + 37/2*x^2 - 101/2*x + 19,101,6,1,True,False,2,4*x^6 - 74*x^4 + 138*x^3 + 74*x^2 - 202*x + 76,202,4,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,9,1,FAMILIA #9,CURBA #1,STAGE_2_REFINEMENT,4,"(-3/2, 0, 2/3, 1)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,1/6*x^3 + 23/6*x^2 - x + 1,62,72,328,72,74,,,,"(7/2, -10)",x^2 + 7/2*x - 10,80000,32,64,72,74,x^6 + 10/3*x^5 - 149/12*x^4 - 43/12*x^3 + 77/3*x^2 - 11*x + 1,149,6,1,True,False,12,144*x^6 + 480*x^5 - 1788*x^4 - 516*x^3 + 3696*x^2 - 1584*x + 144,3696,144,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,9,2,FAMILIA #9,CURBA #2,STAGE_2_REFINEMENT,4,"(-3/2, 0, 2/3, 1)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,1/6*x^3 + 23/6*x^2 - x + 1,62,72,328,72,74,,,,"(6, 6)",x^2 + 6*x + 6,80000,30,60,68,70,x^6 + 35/6*x^5 + 19/6*x^4 - 65/6*x^3 - 7/6*x^2 + 5*x + 1,65,6,1,True,False,6,36*x^6 + 210*x^5 + 114*x^4 - 390*x^3 - 42*x^2 + 180*x + 36,390,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,9,3,FAMILIA #9,CURBA #3,STAGE_2_REFINEMENT,4,"(-3/2, 0, 2/3, 1)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,1/6*x^3 + 23/6*x^2 - x + 1,62,72,328,72,74,,,,"(-4, -4)",x^2 - 4*x - 4,80000,28,56,64,66,x^6 - 25/6*x^5 - 31/6*x^4 + 55/6*x^3 + 43/6*x^2 - 5*x + 1,55,6,1,True,False,6,36*x^6 - 150*x^5 - 186*x^4 + 330*x^3 + 258*x^2 - 180*x + 36,330,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,9,4,FAMILIA #9,CURBA #4,STAGE_2_REFINEMENT,4,"(-3/2, 0, 2/3, 1)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,1/6*x^3 + 23/6*x^2 - x + 1,62,72,328,72,74,,,,"(-3/2, -3)",x^2 - 3/2*x - 3,80000,27,54,62,64,x^6 - 5/3*x^5 - 55/12*x^4 + 53/12*x^3 + 47/6*x^2 - 4*x + 1,55,6,1,True,False,12,144*x^6 - 240*x^5 - 660*x^4 + 636*x^3 + 1128*x^2 - 576*x + 144,1128,144,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,9,5,FAMILIA #9,CURBA #5,STAGE_2_REFINEMENT,4,"(-3/2, 0, 2/3, 1)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 - 1/6*x^3 - 11/6*x^2 + x,1/6*x^3 + 23/6*x^2 - x + 1,62,72,328,72,74,,,,"(6, -9)",x^2 + 6*x - 9,80000,27,54,62,64,x^6 + 35/6*x^5 - 71/6*x^4 - 25/3*x^3 + 79/3*x^2 - 10*x + 1,79,6,1,True,False,6,36*x^6 + 210*x^5 - 426*x^4 - 300*x^3 + 948*x^2 - 360*x + 36,948,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,10,1,FAMILIA #10,CURBA #1,STAGE_2_REFINEMENT,4,"(-1, -2/3, 0, 3/2)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-1/6*x^3 + 23/6*x^2 + x + 1,62,72,328,72,74,,,,"(-7/2, -10)",x^2 - 7/2*x - 10,80000,32,64,72,74,x^6 - 10/3*x^5 - 149/12*x^4 + 43/12*x^3 + 77/3*x^2 + 11*x + 1,149,6,1,True,False,12,144*x^6 - 480*x^5 - 1788*x^4 + 516*x^3 + 3696*x^2 + 1584*x + 144,3696,144,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,10,2,FAMILIA #10,CURBA #2,STAGE_2_REFINEMENT,4,"(-1, -2/3, 0, 3/2)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-1/6*x^3 + 23/6*x^2 + x + 1,62,72,328,72,74,,,,"(-6, 6)",x^2 - 6*x + 6,80000,30,60,68,70,x^6 - 35/6*x^5 + 19/6*x^4 + 65/6*x^3 - 7/6*x^2 - 5*x + 1,65,6,1,True,False,6,36*x^6 - 210*x^5 + 114*x^4 + 390*x^3 - 42*x^2 - 180*x + 36,390,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,10,3,FAMILIA #10,CURBA #3,STAGE_2_REFINEMENT,4,"(-1, -2/3, 0, 3/2)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-1/6*x^3 + 23/6*x^2 + x + 1,62,72,328,72,74,,,,"(4, -4)",x^2 + 4*x - 4,80000,28,56,64,66,x^6 + 25/6*x^5 - 31/6*x^4 - 55/6*x^3 + 43/6*x^2 + 5*x + 1,55,6,1,True,False,6,36*x^6 + 150*x^5 - 186*x^4 - 330*x^3 + 258*x^2 + 180*x + 36,330,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,10,4,FAMILIA #10,CURBA #4,STAGE_2_REFINEMENT,4,"(-1, -2/3, 0, 3/2)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-1/6*x^3 + 23/6*x^2 + x + 1,62,72,328,72,74,,,,"(3/2, -3)",x^2 + 3/2*x - 3,80000,27,54,62,64,x^6 + 5/3*x^5 - 55/12*x^4 - 53/12*x^3 + 47/6*x^2 + 4*x + 1,55,6,1,True,False,12,144*x^6 + 240*x^5 - 660*x^4 - 636*x^3 + 1128*x^2 + 576*x + 144,1128,144,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,10,5,FAMILIA #10,CURBA #5,STAGE_2_REFINEMENT,4,"(-1, -2/3, 0, 3/2)",,,"{'u': -1, 'v': 0, 'w': -1}",-x^2 - 1,x^4 + 1/6*x^3 - 11/6*x^2 - x,-1/6*x^3 + 23/6*x^2 + x + 1,62,72,328,72,74,,,,"(-6, -9)",x^2 - 6*x - 9,80000,27,54,62,64,x^6 - 35/6*x^5 - 71/6*x^4 + 25/3*x^3 + 79/3*x^2 + 10*x + 1,79,6,1,True,False,6,36*x^6 - 210*x^5 - 426*x^4 + 300*x^3 + 948*x^2 + 360*x + 36,948,36,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,11,1,FAMILIA #11,CURBA #1,STAGE_2_REFINEMENT,4,"(-1, -2/3, -1/2, 0)",,,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^4 + 13/6*x^3 + 3/2*x^2 + 1/3*x,-26/3*x^3 - 10*x^2 - 4/3*x + 1,62,70,326,70,72,,,,"(4/3, -1)",x^2 + 4/3*x - 1,80000,31,62,70,72,x^6 + 7/2*x^5 + 61/18*x^4 - 17/2*x^3 - 199/18*x^2 - 5/3*x + 1,199,6,1,True,False,18,324*x^6 + 1134*x^5 + 1098*x^4 - 2754*x^3 - 3582*x^2 - 540*x + 324,3582,324,True
general,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12,families_construct_general_two_stage/general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam10000_maxQperRS50_q-6to5_L1-6to6_nL119_L2-10to10_nL245_workers12/stage2_refined_details.txt,11,2,FAMILIA #11,CURBA #2,STAGE_2_REFINEMENT,4,"(-1, -2/3, -1/2, 0)",,,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^4 + 13/6*x^3 + 3/2*x^2 + 1/3*x,-26/3*x^3 - 10*x^2 - 4/3*x + 1,62,70,326,70,72,,,,"(3, -6)",x^2 + 3*x - 6,80000,29,58,66,68,x^6 + 31/6*x^5 + 2*x^4 - 101/6*x^3 - 18*x^2 - 10/3*x + 1,101,6,1,True,False,6,36*x^6 + 186*x^5 + 72*x^4 - 606*x^3 - 648*x^2 - 120*x + 36,648,36,True
