construction_kind,execution_relative_dir,source_details_path,family_index,curve_index,family_label,curve_label,stage,m,rs,abs_roots,forced_xs,q_params_family,q_family,H_family,Pq_family,top_k_min_affine,top_k_max_affine,top_k_sum_affine,best_affine_point_count,best_projective_lower_bound,A,B,Q_curve,L_tail,L_curve,pari_height,extra_x_count,extra_point_count,affine_point_count,projective_lower_bound,F_original,height_F_original,degree,leading_coefficient_original,is_squarefree_original,is_even_original,D_lcm_denominators,F_integral,height_F_integral,leading_coefficient_integral,is_squarefree_integral_over_Q
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,17,3,FAMILIA #17,CURBA #3,STAGE_2_REFINEMENT,,,"(1, 1/2)","(-1, -1/2, 1/2, 1)","{'u': 3, 'w': -5}",3*x^2 - 5,x^4 - 5/4*x^2 + 1/4,-75/4*x^2 + 91/4,64,92,396,92,94,64/9,5,64/9*x^2 + 5,,,150000,38,76,84,86,64/9*x^6 - 35/9*x^4 - 209/9*x^2 + 24,209,6,64/9,True,True,9,576*x^6 - 315*x^4 - 1881*x^2 + 1944,1944,576,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,17,4,FAMILIA #17,CURBA #4,STAGE_2_REFINEMENT,,,"(1, 1/2)","(-1, -1/2, 1/2, 1)","{'u': 3, 'w': -5}",3*x^2 - 5,x^4 - 5/4*x^2 + 1/4,-75/4*x^2 + 91/4,64,92,396,92,94,4,-10/3,4*x^2 - 10/3,,,150000,30,60,68,70,4*x^6 - 25/3*x^4 - 163/12*x^2 + 263/12,263,6,4,True,True,12,576*x^6 - 1200*x^4 - 1956*x^2 + 3156,3156,576,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,17,5,FAMILIA #17,CURBA #5,STAGE_2_REFINEMENT,,,"(1, 1/2)","(-1, -1/2, 1/2, 1)","{'u': 3, 'w': -5}",3*x^2 - 5,x^4 - 5/4*x^2 + 1/4,-75/4*x^2 + 91/4,64,92,396,92,94,9,-17/3,9*x^2 - 17/3,,,150000,28,56,64,66,9*x^6 - 203/12*x^4 - 113/12*x^2 + 64/3,203,6,9,True,True,12,1296*x^6 - 2436*x^4 - 1356*x^2 + 3072,3072,1296,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,18,1,FAMILIA #18,CURBA #1,STAGE_2_REFINEMENT,,,"(1/4, 3/4)","(-3/4, -1/4, 1/4, 3/4)","{'u': -5, 'w': 1}",-5*x^2 + 1,x^4 - 5/8*x^2 + 9/256,45/8*x^2 + 31/256,60,104,404,104,106,9/4,-13,9/4*x^2 - 13,,,150000,48,96,104,106,9/4*x^6 - 461/32*x^4 + 14161/1024*x^2 - 43/128,14161,6,9/4,True,True,1024,2359296*x^6 - 15106048*x^4 + 14500864*x^2 - 352256,15106048,2359296,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,18,2,FAMILIA #18,CURBA #2,STAGE_2_REFINEMENT,,,"(1/4, 3/4)","(-3/4, -1/4, 1/4, 3/4)","{'u': -5, 'w': 1}",-5*x^2 + 1,x^4 - 5/8*x^2 + 9/256,45/8*x^2 + 31/256,60,104,404,104,106,49,-13/3,49*x^2 - 13/3,,,150000,42,84,92,94,49*x^6 - 839/24*x^4 + 7723/768*x^2 - 1/32,7723,6,49,True,True,768,28901376*x^6 - 20619264*x^4 + 5931264*x^2 - 18432,28901376,28901376,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,18,3,FAMILIA #18,CURBA #3,STAGE_2_REFINEMENT,,,"(1/4, 3/4)","(-3/4, -1/4, 1/4, 3/4)","{'u': -5, 'w': 1}",-5*x^2 + 1,x^4 - 5/8*x^2 + 9/256,45/8*x^2 + 31/256,60,104,404,104,106,25,-3,25*x^2 - 3,,,150000,39,78,86,88,25*x^6 - 149/8*x^4 + 2145/256*x^2 + 1/64,2145,6,25,True,True,256,1638400*x^6 - 1220608*x^4 + 549120*x^2 + 1024,1638400,1638400,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,18,4,FAMILIA #18,CURBA #4,STAGE_2_REFINEMENT,,,"(1/4, 3/4)","(-3/4, -1/4, 1/4, 3/4)","{'u': -5, 'w': 1}",-5*x^2 + 1,x^4 - 5/8*x^2 + 9/256,45/8*x^2 + 31/256,60,104,404,104,106,169,-5/3,169*x^2 - 5/3,,,150000,27,54,62,64,169*x^6 - 2575/24*x^4 + 9683/768*x^2 + 1/16,9683,6,169,True,True,768,99680256*x^6 - 63283200*x^4 + 7436544*x^2 + 36864,99680256,99680256,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,18,5,FAMILIA #18,CURBA #5,STAGE_2_REFINEMENT,,,"(1/4, 3/4)","(-3/4, -1/4, 1/4, 3/4)","{'u': -5, 'w': 1}",-5*x^2 + 1,x^4 - 5/8*x^2 + 9/256,45/8*x^2 + 31/256,60,104,404,104,106,36,0,36*x^2,,,150000,26,52,60,62,36*x^6 - 45/2*x^4 + 441/64*x^2 + 31/256,441,6,36,True,True,256,2359296*x^6 - 1474560*x^4 + 451584*x^2 + 7936,2359296,2359296,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,19,1,FAMILIA #19,CURBA #1,STAGE_2_REFINEMENT,,,"(1, 4/3)","(-4/3, -1, 1, 4/3)","{'u': -2, 'w': -5}",-2*x^2 - 5,x^4 - 25/9*x^2 + 16/9,280/9*x^2 + 161/9,60,90,384,90,92,9,-10,9*x^2 - 10,,,150000,41,82,90,92,9*x^6 - 35*x^4 + 674/9*x^2 + 1/9,674,6,9,True,True,9,729*x^6 - 2835*x^4 + 6066*x^2 + 9,6066,729,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,19,2,FAMILIA #19,CURBA #2,STAGE_2_REFINEMENT,,,"(1, 4/3)","(-4/3, -1, 1, 4/3)","{'u': -2, 'w': -5}",-2*x^2 - 5,x^4 - 25/9*x^2 + 16/9,280/9*x^2 + 161/9,60,90,384,90,92,144,-15,144*x^2 - 15,,,150000,38,76,84,86,144*x^6 - 415*x^4 + 2959/9*x^2 - 79/9,2959,6,144,True,True,9,11664*x^6 - 33615*x^4 + 26631*x^2 - 711,33615,11664,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,19,3,FAMILIA #19,CURBA #3,STAGE_2_REFINEMENT,,,"(1, 4/3)","(-4/3, -1, 1, 4/3)","{'u': -2, 'w': -5}",-2*x^2 - 5,x^4 - 25/9*x^2 + 16/9,280/9*x^2 + 161/9,60,90,384,90,92,144,-7,144*x^2 - 7,,,150000,37,74,82,84,144*x^6 - 407*x^4 + 2759/9*x^2 + 49/9,2759,6,144,True,True,9,11664*x^6 - 32967*x^4 + 24831*x^2 + 441,32967,11664,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,19,4,FAMILIA #19,CURBA #4,STAGE_2_REFINEMENT,,,"(1, 4/3)","(-4/3, -1, 1, 4/3)","{'u': -2, 'w': -5}",-2*x^2 - 5,x^4 - 25/9*x^2 + 16/9,280/9*x^2 + 161/9,60,90,384,90,92,4,-12,4*x^2 - 12,,,150000,30,60,68,70,4*x^6 - 208/9*x^4 + 644/9*x^2 - 31/9,644,6,4,True,True,9,324*x^6 - 1872*x^4 + 5796*x^2 - 279,5796,324,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,19,5,FAMILIA #19,CURBA #5,STAGE_2_REFINEMENT,,,"(1, 4/3)","(-4/3, -1, 1, 4/3)","{'u': -2, 'w': -5}",-2*x^2 - 5,x^4 - 25/9*x^2 + 16/9,280/9*x^2 + 161/9,60,90,384,90,92,81/4,17/4,81/4*x^2 + 17/4,,,150000,26,52,60,62,81/4*x^6 - 52*x^4 + 1991/36*x^2 + 229/9,1991,6,81/4,True,True,36,26244*x^6 - 67392*x^4 + 71676*x^2 + 32976,71676,26244,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,20,1,FAMILIA #20,CURBA #1,STAGE_2_REFINEMENT,,,"(1/3, 5/3)","(-5/3, -1/3, 1/3, 5/3)","{'u': -5, 'w': -2}",-5*x^2 - 2,x^4 - 26/9*x^2 + 25/81,830/9*x^2 - 301/81,52,102,378,102,104,121,14,121*x^2 + 14,,,150000,47,94,102,104,121*x^6 - 3020/9*x^4 + 7219/81*x^2 + 49/81,7219,6,121,True,True,81,793881*x^6 - 2201580*x^4 + 584739*x^2 + 3969,2201580,793881,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,20,2,FAMILIA #20,CURBA #2,STAGE_2_REFINEMENT,,,"(1/3, 5/3)","(-5/3, -1/3, 1/3, 5/3)","{'u': -5, 'w': -2}",-5*x^2 - 2,x^4 - 26/9*x^2 + 25/81,830/9*x^2 - 301/81,52,102,378,102,104,144,8/3,144*x^2 + 8/3,,,150000,38,76,84,86,144*x^6 - 1240/3*x^4 + 3482/27*x^2 - 703/243,3482,6,144,True,True,243,8503056*x^6 - 24406920*x^4 + 7615134*x^2 - 170829,24406920,8503056,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,20,3,FAMILIA #20,CURBA #3,STAGE_2_REFINEMENT,,,"(1/3, 5/3)","(-5/3, -1/3, 1/3, 5/3)","{'u': -5, 'w': -2}",-5*x^2 - 2,x^4 - 26/9*x^2 + 25/81,830/9*x^2 - 301/81,52,102,378,102,104,121/4,17/2,121/4*x^2 + 17/2,,,150000,36,72,80,82,121/4*x^6 - 710/9*x^4 + 24949/324*x^2 - 59/54,24949,6,121/4,True,True,324,3175524*x^6 - 8281440*x^4 + 8083476*x^2 - 114696,8281440,3175524,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,20,4,FAMILIA #20,CURBA #4,STAGE_2_REFINEMENT,,,"(1/3, 5/3)","(-5/3, -1/3, 1/3, 5/3)","{'u': -5, 'w': -2}",-5*x^2 - 2,x^4 - 26/9*x^2 + 25/81,830/9*x^2 - 301/81,52,102,378,102,104,121,20/3,121*x^2 + 20/3,,,150000,26,52,60,62,121*x^6 - 3086/9*x^4 + 8935/81*x^2 - 403/243,8935,6,121,True,True,243,7144929*x^6 - 20247246*x^4 + 6513615*x^2 - 97929,20247246,7144929,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,20,5,FAMILIA #20,CURBA #5,STAGE_2_REFINEMENT,,,"(1/3, 5/3)","(-5/3, -1/3, 1/3, 5/3)","{'u': -5, 'w': -2}",-5*x^2 - 2,x^4 - 26/9*x^2 + 25/81,830/9*x^2 - 301/81,52,102,378,102,104,169/4,20,169/4*x^2 + 20,,,150000,22,44,52,54,169/4*x^6 - 1837/18*x^4 + 15385/324*x^2 + 199/81,15385,6,169/4,True,True,324,4435236*x^6 - 10713384*x^4 + 4984740*x^2 + 257904,10713384,4435236,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,21,1,FAMILIA #21,CURBA #1,STAGE_2_REFINEMENT,,,"(4/3, 5/3)","(-5/3, -4/3, 4/3, 5/3)","{'u': 0, 'w': -4}",-4,x^4 - 41/9*x^2 + 400/81,16,72,136,450,136,138,49/9,-16,49/9*x^2 - 16,,,150000,64,128,136,138,49/9*x^6 - 3305/81*x^4 + 72736/729*x^2 - 5104/81,72736,6,49/9,True,True,729,2893401*x^6 - 21684105*x^4 + 53024544*x^2 - 33487344,53024544,2893401,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,21,2,FAMILIA #21,CURBA #2,STAGE_2_REFINEMENT,,,"(4/3, 5/3)","(-5/3, -4/3, 4/3, 5/3)","{'u': 0, 'w': -4}",-4,x^4 - 41/9*x^2 + 400/81,16,72,136,450,136,138,49,-9,49*x^2 - 9,,,150000,42,84,92,94,49*x^6 - 2090/9*x^4 + 22921/81*x^2 - 256/9,22921,6,49,True,True,81,321489*x^6 - 1523610*x^4 + 1856601*x^2 - 186624,1856601,321489,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,21,3,FAMILIA #21,CURBA #3,STAGE_2_REFINEMENT,,,"(4/3, 5/3)","(-5/3, -4/3, 4/3, 5/3)","{'u': 0, 'w': -4}",-4,x^4 - 41/9*x^2 + 400/81,16,72,136,450,136,138,1/9,15,1/9*x^2 + 15,,,150000,34,68,76,78,1/9*x^6 + 1174/81*x^4 - 49415/729*x^2 + 2432/27,49415,6,1/9,True,True,729,59049*x^6 + 7702614*x^4 - 36023535*x^2 + 47869056,47869056,59049,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,21,4,FAMILIA #21,CURBA #4,STAGE_2_REFINEMENT,,,"(4/3, 5/3)","(-5/3, -4/3, 4/3, 5/3)","{'u': 0, 'w': -4}",-4,x^4 - 41/9*x^2 + 400/81,16,72,136,450,136,138,25/9,7,25/9*x^2 + 7,,,150000,33,66,74,76,25/9*x^6 - 458/81*x^4 - 13247/729*x^2 + 4096/81,13247,6,25/9,True,True,729,1476225*x^6 - 3004938*x^4 - 9657063*x^2 + 26873856,26873856,1476225,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,21,5,FAMILIA #21,CURBA #5,STAGE_2_REFINEMENT,,,"(4/3, 5/3)","(-5/3, -4/3, 4/3, 5/3)","{'u': 0, 'w': -4}",-4,x^4 - 41/9*x^2 + 400/81,16,72,136,450,136,138,81/4,10,81/4*x^2 + 10,,,150000,32,64,72,74,81/4*x^6 - 329/4*x^4 + 490/9*x^2 + 5296/81,5296,6,81/4,True,True,324,2125764*x^6 - 8634276*x^4 + 5715360*x^2 + 6863616,8634276,2125764,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,22,1,FAMILIA #22,CURBA #1,STAGE_2_REFINEMENT,,,"(1/5, 6/5)","(-6/5, -1/5, 1/5, 6/5)","{'u': -4, 'w': 2}",-4*x^2 + 2,x^4 - 37/25*x^2 + 36/625,192/25*x^2 + 1924/625,72,94,400,94,96,16,16/3,16*x^2 + 16/3,,,150000,43,86,94,96,16*x^6 - 1376/75*x^4 + 1328/1875*x^2 + 2116/625,2116,6,16,True,True,1875,56250000*x^6 - 64500000*x^4 + 2490000*x^2 + 11902500,64500000,56250000,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,22,2,FAMILIA #22,CURBA #2,STAGE_2_REFINEMENT,,,"(1/5, 6/5)","(-6/5, -1/5, 1/5, 6/5)","{'u': -4, 'w': 2}",-4*x^2 + 2,x^4 - 37/25*x^2 + 36/625,192/25*x^2 + 1924/625,72,94,400,94,96,25,9,25*x^2 + 9,,,150000,38,76,84,86,25*x^6 - 28*x^4 - 21/5*x^2 + 2248/625,2248,6,25,True,True,625,9765625*x^6 - 10937500*x^4 - 1640625*x^2 + 1405000,10937500,9765625,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,22,3,FAMILIA #22,CURBA #3,STAGE_2_REFINEMENT,,,"(1/5, 6/5)","(-6/5, -1/5, 1/5, 6/5)","{'u': -4, 'w': 2}",-4*x^2 + 2,x^4 - 37/25*x^2 + 36/625,192/25*x^2 + 1924/625,72,94,400,94,96,121/4,-8/3,121/4*x^2 - 8/3,,,150000,34,68,76,78,121/4*x^6 - 14231/300*x^4 + 25067/1875*x^2 + 1828/625,25067,6,121/4,True,True,7500,1701562500*x^6 - 2668312500*x^4 + 752010000*x^2 + 164520000,2668312500,1701562500,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,22,4,FAMILIA #22,CURBA #4,STAGE_2_REFINEMENT,,,"(1/5, 6/5)","(-6/5, -1/5, 1/5, 6/5)","{'u': -4, 'w': 2}",-4*x^2 + 2,x^4 - 37/25*x^2 + 36/625,192/25*x^2 + 1924/625,72,94,400,94,96,16,-9,16*x^2 - 9,,,150000,33,66,74,76,16*x^6 - 817/25*x^4 + 13701/625*x^2 + 64/25,13701,6,16,True,True,625,6250000*x^6 - 12765625*x^4 + 8563125*x^2 + 1000000,12765625,6250000,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,22,5,FAMILIA #22,CURBA #5,STAGE_2_REFINEMENT,,,"(1/5, 6/5)","(-6/5, -1/5, 1/5, 6/5)","{'u': -4, 'w': 2}",-4*x^2 + 2,x^4 - 37/25*x^2 + 36/625,192/25*x^2 + 1924/625,72,94,400,94,96,25,17/3,25*x^2 + 17/3,,,150000,32,64,72,74,25*x^6 - 94/3*x^4 + 11/15*x^2 + 2128/625,2128,6,25,True,True,1875,87890625*x^6 - 110156250*x^4 + 2578125*x^2 + 11970000,110156250,87890625,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,23,1,FAMILIA #23,CURBA #1,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': 0, 'w': -1}",-1,x^4 - 13*x^2 + 36,1,70,106,412,106,108,25,10/3,25*x^2 + 10/3,,,150000,49,98,106,108,25*x^6 - 965/3*x^4 + 2570/3*x^2 + 121,2570,6,25,True,True,3,225*x^6 - 2895*x^4 + 7710*x^2 + 1089,7710,225,True
even_automorphism,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,families_construct_even_automorphism_two_stage/even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8/stage2_refined_details.txt,23,2,FAMILIA #23,CURBA #2,STAGE_2_REFINEMENT,,,"(2, 3)","(-3, -2, 2, 3)","{'u': 0, 'w': -1}",-1,x^4 - 13*x^2 + 36,1,70,106,412,106,108,49/9,3/2,49/9*x^2 + 3/2,,,150000,40,80,88,90,49/9*x^6 - 1247/18*x^4 + 353/2*x^2 + 55,1247,6,49/9,True,True,18,1764*x^6 - 22446*x^4 + 57186*x^2 + 17820,57186,1764,True
