subfamily_rank,construction_kind,family_label,family_index,execution_relative_dir,m,rs,forced_xs,q_params,q_family,H_family,Pq_family,top_k_count,n_successful,n_determined,n_only_rankbounds,n_not_closed,n_timeout,n_memory,n_req_error,n_unresolved,n_failed,n_rank_ge_6,n_rank_ge_8,n_rank_ge_10,min_rank,max_rank,sum_rank,avg_rank,med_rank,determined_ranks,n_by_rankbounds,n_by_mordellweil,n_finite_index,n_proved,n_grh,avg_magma_time,max_magma_time,total_magma_time,top_k_min_affine,top_k_max_affine,top_k_sum_affine,top_k_avg_affine,top_k_min_proj,top_k_sum_proj,top_k_min_extra_x,top_k_sum_extra_x,best_affine,best_proj,best_height,avg_height,max_height
277,general,FAMILIA #42,42,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/3, 0, 1/2, 1, 2)",,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^5 - 19/6*x^4 + 7/3*x^3 + 1/6*x^2 - 1/3*x,4*x^4 - 4*x^2 + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,7.4656,7.769,37.328,48,60,270,54.0,50,280,19,110,60,62,570.0,992.4,1596.0
278,general,FAMILIA #43,43,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/2, 0, 1/3)",,"{'u': -2, 'v': 0, 'w': 1}",-2*x^2 + 1,x^5 + 19/6*x^4 + 7/3*x^3 - 1/6*x^2 - 1/3*x,4*x^4 - 4*x^2 + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,7.5,7.87,37.5,48,60,270,54.0,50,280,19,110,60,62,570.0,992.4,1596.0
279,general,FAMILIA #39,39,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-2, -1/2, 2/3, 1)",,"{'u': -2, 'v': 1, 'w': -2}",-2*x^2 + x - 2,x^4 + 5/6*x^3 - 5/2*x^2 + 2/3,-22/3*x^3 + 19*x^2 - 4*x + 4/3,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,8.9696,11.359,44.848,47,74,289,57.8,49,299,20,125,74,76,888.0,2191.2,3012.0
280,general,FAMILIA #40,40,general_m4_STAGE2_ONLY_H2_120000_L2-7to7_nL2_29,4,"(-1, -2/3, 1/2, 2)",,"{'u': -2, 'v': -1, 'w': -2}",-2*x^2 - x - 2,x^4 - 5/6*x^3 - 5/2*x^2 + 2/3,22/3*x^3 + 19*x^2 + 4*x + 4/3,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,8.973400000000002,11.25,44.867000000000004,47,74,289,57.8,49,299,20,125,74,76,888.0,2191.2,3012.0
281,general,FAMILIA #26,26,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 2/3, 1, 3/2)",,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/6*x^4 + 13/6*x^2 - x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,7.945600000000001,10.22,39.728,42,72,276,55.2,44,286,16,113,72,74,564.0,1104.0,2934.0
282,general,FAMILIA #27,27,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-3/2, -1, -2/3, 0, 1)",,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 + 13/6*x^4 - 13/6*x^2 - x,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,7.853199999999999,10.039,39.266,42,72,276,55.2,44,286,16,113,72,74,564.0,1104.0,2934.0
283,general,FAMILIA #29,29,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, -1/3, 0, 1/2)",,"{'u': -2, 'v': 2, 'w': 2}",-2*x^2 + 2*x + 2,x^5 + 4/3*x^4 + 1/12*x^3 - 1/3*x^2 - 1/12*x,4*x^4 - 8*x^3 - 4*x^2 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,7.538000000000001,8.39,37.690000000000005,42,63,251,50.2,44,261,16,101,63,65,1176.0,2200.8,4920.0
284,general,FAMILIA #30,30,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/2, 0, 1/3, 1/2, 1)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^5 - 4/3*x^4 + 1/12*x^3 + 1/3*x^2 - 1/12*x,4*x^4 + 8*x^3 - 4*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,2,0,7,8,37,7.4,7,"[7, 7, 7, 8, 8]",0,5,5,0,5,7.5458,8.47,37.729,42,63,251,50.2,44,261,16,101,63,65,1176.0,2200.8,4920.0
285,general,FAMILIA #46,46,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1, -1/2, 0)",,"{'u': -1, 'v': -1, 'w': -1}",-x^2 - x - 1,x^4 + 7/2*x^3 + 7/2*x^2 + x,-3/2*x^3 - 1/2*x^2 + x + 1,5,5,5,0,0,0,0,0,0,0,5,1,0,7,8,36,7.2,7,"[7, 7, 7, 7, 8]",2,3,3,0,5,6.7318,7.99,33.659,56,62,294,58.8,58,304,24,127,62,64,58.0,184.0,400.0
286,general,FAMILIA #47,47,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(0, 1/2, 1, 2)",,"{'u': -1, 'v': 1, 'w': -1}",-x^2 + x - 1,x^4 - 7/2*x^3 + 7/2*x^2 - x,3/2*x^3 - 1/2*x^2 - x + 1,5,5,5,0,0,0,0,0,0,0,5,1,0,7,8,36,7.2,7,"[7, 7, 7, 7, 8]",2,3,3,0,5,6.759400000000001,8.07,33.797000000000004,56,62,294,58.8,58,304,24,127,62,64,58.0,184.0,400.0
287,general,FAMILIA #39,39,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 1, 3)",,"{'u': -1, 'v': 2, 'w': -2}",-x^2 + 2*x - 2,x^5 - x^4 - 7*x^3 + x^2 + 6*x,x^4 - 4*x^3 + 8*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,1,0,7,8,36,7.2,7,"[7, 7, 7, 7, 8]",0,5,5,0,5,7.447800000000001,9.369,37.239000000000004,50,72,278,55.6,52,288,20,114,72,74,82.0,133.4,198.0
288,general,FAMILIA #22,22,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/2, -1/3, 0)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 + 23/6*x^4 + 14/3*x^3 + 13/6*x^2 + 1/3*x,x^4 - 2*x^3 - x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,1,0,7,8,36,7.2,7,"[7, 7, 7, 7, 8]",0,5,5,0,5,8.107800000000001,9.55,40.539,46,68,276,55.2,48,286,18,113,68,70,498.0,1593.6,4986.0
289,general,FAMILIA #23,23,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(0, 1/3, 1/2, 1, 2)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^5 - 23/6*x^4 + 14/3*x^3 - 13/6*x^2 + 1/3*x,x^4 + 2*x^3 - x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,1,0,7,8,36,7.2,7,"[7, 7, 7, 7, 8]",0,5,5,0,5,8.1294,9.56,40.647,46,68,276,55.2,48,286,18,113,68,70,498.0,1593.6,4986.0
290,general,FAMILIA #3,3,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 2/3, 2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^5 + 1/3*x^4 - 14/3*x^3 - 4/3*x^2 + 8/3*x,x^4 - 4*x^3 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,6,9,39,7.8,8,"[6, 8, 8, 8, 9]",0,5,5,0,5,7.937600000000001,9.429,39.688,38,72,276,55.2,40,286,14,113,72,74,174.0,454.8,720.0
291,general,FAMILIA #31,31,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-3/2, -1, 0, 1, 3/2)",,"{'u': -1, 'v': 0, 'w': 2}",-x^2 + 2,x^5 - 13/4*x^3 + 9/4*x,x^4 - 4*x^2 + 4,5,5,5,0,0,0,0,0,0,0,5,4,0,6,8,38,7.6,8,"[6, 8, 8, 8, 8]",0,5,5,0,5,7.65,9.91,38.25,38,66,266,53.2,40,276,14,108,66,68,64.0,595.2,936.0
292,general,FAMILIA #75,75,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -1/2, 1/3, -3/2)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^5 + 8/3*x^4 + 7/4*x^3 - 1/6*x^2 - 1/4*x,x^4 + 2*x^3 - x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,39,7.8,8,"[6, 7, 8, 9, 9]",0,5,5,0,5,7.8096000000000005,9.599,39.048,44,82,284,56.8,46,294,17,117,82,84,1248.0,7274.4,26304.0
293,general,FAMILIA #76,76,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, 1/2, -1/3, 3/2)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 - 8/3*x^4 + 7/4*x^3 + 1/6*x^2 - 1/4*x,x^4 - 2*x^3 - x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,39,7.8,8,"[6, 7, 8, 9, 9]",0,5,5,0,5,7.817400000000001,9.63,39.087,44,82,284,56.8,46,294,17,117,82,84,1248.0,7274.4,26304.0
294,general,FAMILIA #1,1,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/2, 0, 1/2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^5 + 3*x^4 + 7/4*x^3 - 3/4*x^2 - 1/2*x,x^4 - 4*x^3 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,38,7.6,8,"[6, 7, 8, 8, 9]",0,5,5,0,5,7.655200000000001,9.619,38.276,48,76,300,60.0,50,310,19,125,76,78,284.0,722.4,1836.0
295,general,FAMILIA #1,1,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/2, 0, 1/2, 1, 2)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^5 - 3*x^4 + 7/4*x^3 + 3/4*x^2 - 1/2*x,x^4 + 4*x^3 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,38,7.6,8,"[6, 7, 8, 8, 9]",0,5,5,0,5,7.6196,9.539,38.098,48,76,300,60.0,50,310,19,125,76,78,284.0,722.4,1836.0
296,general,FAMILIA #2,2,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/2, 0, 1/2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^5 + 3*x^4 + 7/4*x^3 - 3/4*x^2 - 1/2*x,x^4 - 4*x^3 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,38,7.6,8,"[6, 7, 8, 8, 9]",0,5,5,0,5,7.655200000000001,9.619,38.276,48,76,300,60.0,50,310,19,125,76,78,284.0,722.4,1836.0
297,general,FAMILIA #34,34,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -1/2, 1/2, -2)",,"{'u': -1, 'v': 2, 'w': 2}",-x^2 + 2*x + 2,x^5 + 3*x^4 + 7/4*x^3 - 3/4*x^2 - 1/2*x,x^4 - 4*x^3 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,38,7.6,8,"[6, 7, 8, 8, 9]",0,5,5,0,5,7.655200000000001,9.619,38.276,48,76,300,60.0,50,310,19,125,76,78,284.0,722.4,1836.0
298,general,FAMILIA #35,35,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, -1/2, 1/2, 2)",,"{'u': -1, 'v': -2, 'w': 2}",-x^2 - 2*x + 2,x^5 - 3*x^4 + 7/4*x^3 + 3/4*x^2 - 1/2*x,x^4 + 4*x^3 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,3,0,6,9,38,7.6,8,"[6, 7, 8, 8, 9]",0,5,5,0,5,7.6196,9.539,38.098,48,76,300,60.0,50,310,19,125,76,78,284.0,722.4,1836.0
299,general,FAMILIA #18,18,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-2, -1/3, 0, 1)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^4 + 4/3*x^3 - 5/3*x^2 - 2/3*x,-10/3*x^3 + 2/3*x^2 + 8/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,37,7.4,8,"[6, 7, 8, 8, 8]",0,5,5,0,5,8.2952,9.849,41.476,56,70,304,60.8,58,314,24,132,70,72,57.0,1118.4,4626.0
300,general,FAMILIA #19,19,general_m4_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam2000_maxQperRS20_q-5to5_L1-6to6_nL119_L2-10to10_nL245_workers12,4,"(-1, 0, 1/3, 2)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^4 - 4/3*x^3 - 5/3*x^2 + 2/3*x,10/3*x^3 + 2/3*x^2 - 8/3*x + 1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,37,7.4,8,"[6, 7, 8, 8, 8]",0,5,5,0,5,8.2994,9.689,41.497,56,70,304,60.8,58,314,24,132,70,72,57.0,1118.4,4626.0
301,general,FAMILIA #47,47,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -2, 1/3, -3)",,"{'u': -2, 'v': -2, 'w': -3}",-2*x^2 - 2*x - 3,x^5 + 17/3*x^4 + 9*x^3 + 7/3*x^2 - 2*x,4*x^4 + 8*x^3 + 16*x^2 + 12*x + 9,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,37,7.4,8,"[6, 7, 8, 8, 8]",0,5,5,0,5,7.8994,8.789,39.497,50,70,284,56.8,52,294,20,117,70,72,162.0,823.2,1350.0
302,general,FAMILIA #48,48,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, 2, -1/3, 3)",,"{'u': -2, 'v': 2, 'w': -3}",-2*x^2 + 2*x - 3,x^5 - 17/3*x^4 + 9*x^3 - 7/3*x^2 - 2*x,4*x^4 - 8*x^3 + 16*x^2 - 12*x + 9,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,37,7.4,8,"[6, 7, 8, 8, 8]",0,5,5,0,5,7.9776,8.869,39.888,50,70,284,56.8,52,294,20,117,70,72,162.0,823.2,1350.0
303,general,FAMILIA #49,49,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-3, -1, 0, 1/2, 1)",,"{'u': -2, 'v': 2, 'w': 3}",-2*x^2 + 2*x + 3,x^5 + 5/2*x^4 - 5/2*x^3 - 5/2*x^2 + 3/2*x,4*x^4 - 8*x^3 - 8*x^2 + 12*x + 9,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,37,7.4,8,"[6, 7, 8, 8, 8]",1,4,4,0,5,7.1256,9.38,35.628,44,64,262,52.4,46,272,17,106,64,66,82.0,211.6,528.0
304,general,FAMILIA #80,80,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 2, 1/3, 3)",,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 13/3*x^4 + 7/3*x^3 + 17/3*x^2 - 2*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,37,7.4,8,"[6, 7, 8, 8, 8]",0,5,5,0,5,6.7956,7.879,33.978,42,72,274,54.8,44,284,16,112,72,74,96.0,317.4,615.0
305,general,FAMILIA #32,32,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2/3, -1/2, 0, 1, 2)",,"{'u': 0, 'v': 0, 'w': -1}",-1,x^5 - 11/6*x^4 - 7/6*x^3 + 4/3*x^2 + 2/3*x,1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,36,7.2,8,"[6, 6, 8, 8, 8]",0,5,5,0,5,7.5436000000000005,10.9,37.718,38,70,260,52.0,40,270,14,105,70,72,108.0,544.8,1350.0
306,general,FAMILIA #33,33,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 1/2, 2/3)",,"{'u': 0, 'v': 0, 'w': -1}",-1,x^5 + 11/6*x^4 - 7/6*x^3 - 4/3*x^2 + 2/3*x,1,5,5,5,0,0,0,0,0,0,0,5,3,0,6,8,36,7.2,8,"[6, 6, 8, 8, 8]",0,5,5,0,5,7.445400000000001,10.64,37.227000000000004,38,70,260,52.0,40,270,14,105,70,72,108.0,544.8,1350.0
307,general,FAMILIA #13,13,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, -2, -1/3, 3/2)",,"{'u': -1, 'v': 1, 'w': 1}",-x^2 + x + 1,x^5 + 11/6*x^4 - 2*x^3 - 23/6*x^2 - x,x^4 - 2*x^3 - x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,9,37,7.4,7,"[6, 6, 7, 9, 9]",0,5,5,0,5,8.1396,11.39,40.698,45,92,305,61.0,47,315,18,128,92,94,624.0,1371.6,2712.0
308,general,FAMILIA #14,14,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, 2, 1/3, -3/2)",,"{'u': -1, 'v': -1, 'w': 1}",-x^2 - x + 1,x^5 - 11/6*x^4 - 2*x^3 + 23/6*x^2 - x,x^4 + 2*x^3 - x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,9,37,7.4,7,"[6, 6, 7, 9, 9]",0,5,5,0,5,8.1218,11.25,40.609,45,92,305,61.0,47,315,18,128,92,94,624.0,1371.6,2712.0
309,general,FAMILIA #15,15,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, -2, 1/3, 3)",,"{'u': 0, 'v': -2, 'w': 1}",-2*x + 1,x^5 - 7/3*x^4 - 13/3*x^3 + 23/3*x^2 - 2*x,4*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,9,37,7.4,7,"[6, 7, 7, 8, 9]",1,4,4,0,5,7.5174,10.97,37.587,44,84,310,62.0,46,320,17,130,84,86,87.0,628.8,1089.0
310,general,FAMILIA #16,16,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 2, -1/3, -3)",,"{'u': 0, 'v': -2, 'w': -1}",-2*x - 1,x^5 + 7/3*x^4 - 13/3*x^3 - 23/3*x^2 - 2*x,4*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,9,37,7.4,7,"[6, 7, 7, 8, 9]",1,4,4,0,5,7.635800000000001,11.179,38.179,44,84,310,62.0,46,320,17,130,84,86,87.0,628.8,1089.0
311,general,FAMILIA #17,17,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, 1, -2, 2/3, 3)",,"{'u': 0, 'v': -2, 'w': 1}",-2*x + 1,x^5 - 8/3*x^4 - 11/3*x^3 + 28/3*x^2 - 4*x,4*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,9,37,7.4,7,"[6, 7, 7, 8, 9]",0,5,5,0,5,7.839799999999999,11.23,39.199,44,84,310,62.0,46,320,17,130,84,86,168.0,851.4,2004.0
312,general,FAMILIA #18,18,general_m5_H1_2000_H2_150000_topRef200_goodX30_rsN10_rsD10_maxRS30000_maxFam50000_maxQperRS80_q-14to13_L1-8to8_nL125_L2-14to14_nL277_workers8,5,"(0, -1, 2, -2/3, -3)",,"{'u': 0, 'v': -2, 'w': -1}",-2*x - 1,x^5 + 8/3*x^4 - 11/3*x^3 - 28/3*x^2 - 4*x,4*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,9,37,7.4,7,"[6, 7, 7, 8, 9]",0,5,5,0,5,7.8956,11.32,39.478,44,84,310,62.0,46,320,17,130,84,86,168.0,851.4,2004.0
313,general,FAMILIA #8,8,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -2/3, 1/2, 1)",,"{'u': -1, 'v': -1, 'w': -1}",-x^2 - x - 1,x^5 + 13/6*x^4 - x^3 - 17/6*x^2 + 2/3,x^4 + 2*x^3 + 3*x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,8,36,7.2,7,"[6, 7, 7, 8, 8]",0,5,5,0,5,8.1058,9.429,40.529,49,64,285,57.0,51,295,20,118,64,66,234.0,1198.8,2196.0
314,general,FAMILIA #9,9,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -1/2, 2/3, 1, 2)",,"{'u': -1, 'v': 1, 'w': -1}",-x^2 + x - 1,x^5 - 13/6*x^4 - x^3 + 17/6*x^2 - 2/3,x^4 - 2*x^3 + 3*x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,8,36,7.2,7,"[6, 7, 7, 8, 8]",0,5,5,0,5,8.1174,9.419,40.587,49,64,285,57.0,51,295,20,118,64,66,234.0,1198.8,2196.0
315,general,FAMILIA #20,20,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1/2, 0, 1/3, 1, 2)",,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 17/6*x^4 + 4/3*x^3 + 5/6*x^2 - 1/3*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,8,36,7.2,7,"[6, 7, 7, 8, 8]",0,5,5,0,5,7.9316,10.23,39.658,46,72,280,56.0,48,290,18,115,72,74,426.0,1248.0,2844.0
316,general,FAMILIA #21,21,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/3, 0, 1/2)",,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 + 17/6*x^4 + 4/3*x^3 - 5/6*x^2 - 1/3*x,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,2,0,6,8,36,7.2,7,"[6, 7, 7, 8, 8]",0,5,5,0,5,7.835600000000001,9.96,39.178000000000004,46,72,280,56.0,48,290,18,115,72,74,426.0,1248.0,2844.0
