subfamily_rank,construction_kind,family_label,family_index,execution_relative_dir,m,rs,forced_xs,q_params,q_family,H_family,Pq_family,top_k_count,n_successful,n_determined,n_only_rankbounds,n_not_closed,n_timeout,n_memory,n_req_error,n_unresolved,n_failed,n_rank_ge_6,n_rank_ge_8,n_rank_ge_10,min_rank,max_rank,sum_rank,avg_rank,med_rank,determined_ranks,n_by_rankbounds,n_by_mordellweil,n_finite_index,n_proved,n_grh,avg_magma_time,max_magma_time,total_magma_time,top_k_min_affine,top_k_max_affine,top_k_sum_affine,top_k_avg_affine,top_k_min_proj,top_k_sum_proj,top_k_min_extra_x,top_k_sum_extra_x,best_affine,best_proj,best_height,avg_height,max_height
379,general,FAMILIA #25,25,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 2/3, 1)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^5 + 4/3*x^4 - 7/3*x^3 - 4/3*x^2 + 4/3*x,4*x^4 + 8*x^3 - 4*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,34,6.8,7,"[6, 7, 7, 7, 7]",0,5,5,0,5,6.7896,7.549,33.948,44,62,260,52.0,46,270,17,105,62,64,96.0,124.8,150.0
380,general,FAMILIA #26,26,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, -2/3, 0, 1, 2)",,"{'u': -2, 'v': 2, 'w': 2}",-2*x^2 + 2*x + 2,x^5 - 4/3*x^4 - 7/3*x^3 + 4/3*x^2 + 4/3*x,4*x^4 - 8*x^3 - 4*x^2 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,34,6.8,7,"[6, 7, 7, 7, 7]",0,5,5,0,5,6.8294,7.599,34.147,44,62,260,52.0,46,270,17,105,62,64,96.0,124.8,150.0
381,general,FAMILIA #50,50,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, 0, 2/3, 1)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^5 + 4/3*x^4 - 7/3*x^3 - 4/3*x^2 + 4/3*x,4*x^4 + 8*x^3 - 4*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,34,6.8,7,"[6, 7, 7, 7, 7]",0,5,5,0,5,6.7896,7.549,33.948,44,62,260,52.0,46,270,17,105,62,64,96.0,124.8,150.0
382,general,FAMILIA #47,47,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -2/3, 0, 1)",,"{'u': -2, 'v': 2, 'w': 2}",-2*x^2 + 2*x + 2,x^5 + 8/3*x^4 + 1/3*x^3 - 8/3*x^2 - 4/3*x,4*x^4 - 8*x^3 - 4*x^2 + 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,34,6.8,7,"[6, 7, 7, 7, 7]",0,5,5,0,5,6.7056,7.73,33.528,42,62,252,50.4,44,262,16,101,62,64,93.0,319.8,882.0
383,general,FAMILIA #48,48,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 2/3, 1, 2)",,"{'u': -2, 'v': -2, 'w': 2}",-2*x^2 - 2*x + 2,x^5 - 8/3*x^4 + 1/3*x^3 + 8/3*x^2 - 4/3*x,4*x^4 + 8*x^3 - 4*x^2 - 8*x + 4,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,34,6.8,7,"[6, 7, 7, 7, 7]",0,5,5,0,5,6.7214,7.79,33.607,42,62,252,50.4,44,262,16,101,62,64,93.0,319.8,882.0
384,general,FAMILIA #12,12,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/2, 0, 1)",,"{'u': -1, 'v': -1, 'w': -1}",-x^2 - x - 1,x^5 + 5/2*x^4 - 5/2*x^2 - x,x^4 + 2*x^3 + 3*x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,33,6.6,7,"[6, 6, 7, 7, 7]",1,4,4,0,5,6.823600000000001,7.99,34.118,44,62,256,51.2,46,266,17,103,62,64,58.0,186.4,372.0
385,general,FAMILIA #13,13,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 1/2, 1, 2)",,"{'u': -1, 'v': 1, 'w': -1}",-x^2 + x - 1,x^5 - 5/2*x^4 + 5/2*x^2 - x,x^4 - 2*x^3 + 3*x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,33,6.6,7,"[6, 6, 7, 7, 7]",1,4,4,0,5,6.9274000000000004,8.07,34.637,44,62,256,51.2,46,266,17,103,62,64,58.0,186.4,372.0
386,general,FAMILIA #24,24,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/2, 0, 1)",,"{'u': -1, 'v': -1, 'w': -1}",-x^2 - x - 1,x^5 + 5/2*x^4 - 5/2*x^2 - x,x^4 + 2*x^3 + 3*x^2 + 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,33,6.6,7,"[6, 6, 7, 7, 7]",1,4,4,0,5,6.823600000000001,7.99,34.118,44,62,256,51.2,46,266,17,103,62,64,58.0,186.4,372.0
387,general,FAMILIA #25,25,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN8_rsD8_maxRS10000_maxFam10000_maxQperRS60_q-11to10_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 1/2, 1, 2)",,"{'u': -1, 'v': 1, 'w': -1}",-x^2 + x - 1,x^5 - 5/2*x^4 + 5/2*x^2 - x,x^4 - 2*x^3 + 3*x^2 - 2*x + 1,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,33,6.6,7,"[6, 6, 7, 7, 7]",1,4,4,0,5,6.9274000000000004,8.07,34.637,44,62,256,51.2,46,266,17,103,62,64,58.0,186.4,372.0
388,general,FAMILIA #27,27,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-2, -1, -1/3, 0, 1)",,"{'u': -2, 'v': -2, 'w': -1}",-2*x^2 - 2*x - 1,x^5 + 7/3*x^4 - 1/3*x^3 - 7/3*x^2 - 2/3*x,4*x^4 + 8*x^3 + 8*x^2 + 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,33,6.6,7,"[6, 6, 7, 7, 7]",0,5,5,0,5,6.3992,7.599,31.996000000000002,44,62,250,50.0,46,260,17,100,62,64,96.0,161.4,201.0
389,general,FAMILIA #28,28,general_m5_H1_1000_H2_80000_topRef100_goodX26_rsN6_rsD6_maxRS3000_maxFam3000_maxQperRS50_q-9to8_L1-6to6_nL119_L2-10to10_nL245_workers12,5,"(-1, 0, 1/3, 1, 2)",,"{'u': -2, 'v': 2, 'w': -1}",-2*x^2 + 2*x - 1,x^5 - 7/3*x^4 - 1/3*x^3 + 7/3*x^2 - 2/3*x,4*x^4 - 8*x^3 + 8*x^2 - 4*x + 1,5,5,5,0,0,0,0,0,0,0,5,0,0,6,7,33,6.6,7,"[6, 6, 7, 7, 7]",0,5,5,0,5,6.4438,7.71,32.219,44,62,250,50.0,46,260,17,100,62,64,96.0,161.4,201.0
390,even_automorphism,FAMILIA #10,10,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-4/3, -2/3, 2/3, 4/3)","{'u': -1, 'w': -3}",-x^2 - 3,x^4 - 20/9*x^2 + 64/81,74/9*x^2 + 665/81,5,4,4,0,0,0,0,1,0,1,4,4,4,10,11,42,10.5,10.5,"[10, 10, 11, 11]",0,4,4,0,4,33.324,38.479,133.296,70,108,446,89.2,72,456,31,203,108,110,305451.0,2361781.8,4881384.0
391,even_automorphism,FAMILIA #9,9,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-4/3, -2/3, 2/3, 4/3)","{'u': -1, 'w': -3}",-x^2 - 3,x^4 - 20/9*x^2 + 64/81,74/9*x^2 + 665/81,5,4,4,0,0,0,0,1,0,1,4,4,4,10,11,42,10.5,10.5,"[10, 10, 11, 11]",0,4,4,0,4,33.324,38.479,133.296,70,108,446,89.2,72,456,31,203,108,110,305451.0,2361781.8,4881384.0
392,even_automorphism,FAMILIA #1,1,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-3, -2, 2, 3)","{'u': -2, 'w': -2}",-2*x^2 - 2,x^4 - 13*x^2 + 36,60*x^2 - 140,5,4,4,0,0,0,0,1,0,1,4,4,4,10,11,41,10.25,10.0,"[10, 10, 10, 11]",0,4,4,0,4,21.1945,22.51,84.778,76,90,412,82.4,78,422,34,186,90,92,2403.0,44873.2,69024.0
393,even_automorphism,FAMILIA #12,12,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-4, -3, 3, 4)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 25*x^2 + 144,29*x^2 - 140,5,4,4,0,0,0,0,1,0,1,4,4,4,10,10,40,10.0,10.0,"[10, 10, 10, 10]",0,4,4,0,4,20.35925,21.469,81.437,66,86,376,75.2,68,386,29,168,86,88,4356.0,16530.2,43520.0
394,even_automorphism,FAMILIA #11,11,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-4, -3, 3, 4)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 25*x^2 + 144,29*x^2 - 140,5,4,4,0,0,0,0,1,0,1,4,4,4,10,10,40,10.0,10.0,"[10, 10, 10, 10]",0,4,4,0,4,20.35925,21.469,81.437,66,86,376,75.2,68,386,29,168,86,88,4356.0,16530.2,43520.0
395,even_automorphism,FAMILIA #4,4,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-2, -3/2, 3/2, 2)","{'u': 0, 'w': -2}",-2,x^4 - 25/4*x^2 + 9,4,5,5,4,0,0,0,1,0,0,1,4,4,3,9,12,43,10.75,11.0,"[9, 10, 12, 12]",0,4,4,0,5,24.8414,48.49,124.20700000000001,68,92,390,78.0,70,400,30,175,92,94,626.0,70192.4,311296.0
396,even_automorphism,FAMILIA #11,11,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-3/5, -2/5, 2/5, 3/5)","{'u': -1/3, 'w': 2/3}",-1/3*x^2 + 2/3,x^4 - 13/25*x^2 + 36/625,-29/75*x^2 + 2464/5625,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,41,10.25,10.5,"[9, 10, 11, 11]",0,4,4,0,4,38.07225,42.14,152.289,70,116,436,87.2,72,446,31,198,116,118,404296875.0,1876021875.0,5189062500.0
397,even_automorphism,FAMILIA #6,6,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-3, -2, 2, 3)","{'u': 0, 'w': -5}",-5,x^4 - 13*x^2 + 36,25,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,41,10.25,10.5,"[9, 10, 11, 11]",0,4,4,0,4,26.55475,46.159,106.219,68,80,356,71.2,70,366,30,158,80,82,363.0,9134.4,37260.0
398,even_automorphism,FAMILIA #9,9,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-4, -3, 3, 4)","{'u': 0, 'w': -2}",-2,x^4 - 25*x^2 + 144,4,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,41,10.25,10.5,"[9, 10, 11, 11]",0,4,4,0,4,17.834500000000002,20.129,71.33800000000001,66,112,390,78.0,68,400,29,175,112,114,626.0,18318.4,82644.0
399,even_automorphism,FAMILIA #10,10,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-4, -3, 3, 4)","{'u': 0, 'w': -2}",-2,x^4 - 25*x^2 + 144,4,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,41,10.25,10.5,"[9, 10, 11, 11]",0,4,4,0,4,17.834500000000002,20.129,71.33800000000001,66,112,390,78.0,68,400,29,175,112,114,626.0,18318.4,82644.0
400,even_automorphism,FAMILIA #24,24,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-2, -1, 1, 2)","{'u': 0, 'w': -1}",-1,x^4 - 5*x^2 + 4,1,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,40,10.0,10.0,"[9, 10, 10, 11]",0,4,4,0,4,19.392,23.859,77.568,64,82,360,72.0,66,370,28,160,82,84,71.0,809.6,2901.0
401,even_automorphism,FAMILIA #28,28,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-2, -1, 1, 2)","{'u': 0, 'w': -1}",-1,x^4 - 5*x^2 + 4,1,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,40,10.0,10.0,"[9, 10, 10, 11]",0,4,4,0,4,19.392,23.859,77.568,64,82,360,72.0,66,370,28,160,82,84,71.0,809.6,2901.0
402,even_automorphism,FAMILIA #50,50,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-3, -2, 2, 3)","{'u': -1, 'w': -2}",-x^2 - 2,x^4 - 13*x^2 + 36,17*x^2 - 32,5,4,4,0,0,0,0,1,0,1,4,4,3,9,11,40,10.0,10.0,"[9, 10, 10, 11]",0,4,4,0,4,20.264499999999998,27.329,81.05799999999999,60,94,354,70.8,62,364,26,157,94,96,508.0,282434.8,638400.0
403,even_automorphism,FAMILIA #13,13,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-3/2, -1/4, 1/4, 3/2)","{'u': -3, 'w': -2}",-3*x^2 - 2,x^4 - 37/16*x^2 + 9/64,525/16*x^2 + 175/64,5,5,4,0,0,0,1,0,0,1,4,4,3,9,10,39,9.75,10.0,"[9, 10, 10, 10]",0,4,4,0,5,20.915399999999998,27.71,104.577,66,82,364,72.8,68,374,29,162,82,84,1015872.0,4666022.4,15821568.0
404,even_automorphism,FAMILIA #20,20,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,,,"(-3, -3/2, 3/2, 3)","{'u': -3, 'w': 1}",-3*x^2 + 1,x^4 - 45/4*x^2 + 81/4,381/4*x^2 - 725/4,5,5,4,0,0,0,1,0,0,1,4,4,2,9,11,40,10.0,10.0,"[9, 9, 11, 11]",0,4,4,0,5,20.7594,32.289,103.797,36,76,288,57.6,38,298,14,124,76,78,210.0,4124.0,9066.0
405,even_automorphism,FAMILIA #35,35,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-1, -2/3, 2/3, 1)","{'u': -2, 'w': 3}",-2*x^2 + 3,x^4 - 13/9*x^2 + 4/9,-56/9*x^2 + 65/9,5,5,4,0,0,0,1,0,0,1,4,4,2,9,10,38,9.5,9.5,"[9, 9, 10, 10]",0,4,4,0,5,18.0054,26.67,90.027,62,82,346,69.2,64,356,27,153,82,84,4599.0,329845.0,1330650.0
406,even_automorphism,FAMILIA #3,3,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-3/2, -1/2, 1/2, 3/2)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 5/2*x^2 + 9/16,14*x^2 - 5/4,5,4,4,0,0,0,0,1,0,1,4,4,2,9,10,38,9.5,9.5,"[9, 9, 10, 10]",0,4,4,0,4,22.09225,25.66,88.369,70,76,364,72.8,72,374,31,162,76,78,12576.0,5839616.0,16865600.0
407,even_automorphism,FAMILIA #3,3,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-5/2, -3/2, 3/2, 5/2)","{'u': 0, 'w': -3}",-3,x^4 - 17/2*x^2 + 225/16,9,5,5,4,0,0,0,1,0,0,1,4,4,1,9,10,37,9.25,9.0,"[9, 9, 9, 10]",0,4,4,0,5,34.0698,52.39,170.349,68,100,372,74.4,70,382,30,166,100,102,31536.0,731084.8,3246528.0
408,even_automorphism,FAMILIA #2,2,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-4, -3, 3, 4)","{'u': -1, 'w': 2}",-x^2 + 2,x^4 - 25*x^2 + 144,21*x^2 - 140,5,4,4,0,0,0,0,1,0,1,4,4,3,8,12,43,10.75,11.5,"[8, 11, 12, 12]",0,4,4,0,4,23.58925,30.1,94.357,70,94,400,80.0,72,410,31,180,94,96,1342.0,226973.6,968448.0
409,even_automorphism,FAMILIA #20,20,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-3/5, -2/5, 2/5, 3/5)","{'u': -2, 'w': 1/2}",-2*x^2 + 1/2,x^4 - 13/25*x^2 + 36/625,2/25*x^2 + 49/2500,5,5,4,0,0,0,1,0,0,1,4,4,3,8,12,41,10.25,10.5,"[8, 10, 11, 12]",0,4,4,0,5,30.325400000000002,46.259,151.627,64,108,434,86.8,66,444,28,197,108,110,100000000.0,2135312500.0,6806250000.0
410,even_automorphism,FAMILIA #19,19,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-4, -2, 2, 4)","{'u': 0, 'w': -2}",-2,x^4 - 20*x^2 + 64,4,5,5,4,0,0,0,1,0,0,1,4,4,3,8,12,40,10.0,10.0,"[8, 10, 10, 12]",0,4,4,0,5,21.4216,29.48,107.108,64,86,380,76.0,66,390,28,170,86,88,2144.0,124785.6,384000.0
411,even_automorphism,FAMILIA #34,34,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-4/3, -1, 1, 4/3)","{'u': -2, 'w': -1}",-2*x^2 - 1,x^4 - 25/9*x^2 + 16/9,136/9*x^2 - 55/9,5,5,4,0,0,0,1,0,0,1,4,4,3,8,11,40,10.0,10.5,"[8, 10, 11, 11]",0,4,4,0,5,23.617600000000003,36.64,118.08800000000001,62,80,348,69.6,64,358,27,154,80,82,1620.0,87251.4,391680.0
412,even_automorphism,FAMILIA #25,25,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-2, -1/2, 1/2, 2)","{'u': 2, 'w': -5}",2*x^2 - 5,x^4 - 17/4*x^2 + 1,-3*x^2 + 21,5,5,4,0,0,0,1,0,0,1,4,4,3,8,11,40,10.0,10.5,"[8, 10, 11, 11]",0,4,4,0,5,20.497400000000003,23.28,102.48700000000001,60,118,418,83.6,62,428,26,189,118,120,692.0,18610.4,75792.0
413,even_automorphism,FAMILIA #1,1,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-4, -3, 3, 4)","{'u': -1, 'w': -3/2}",-x^2 - 3/2,x^4 - 25*x^2 + 144,28*x^2 - 567/4,5,4,4,0,0,0,0,1,0,1,4,4,3,8,11,40,10.0,10.5,"[8, 10, 11, 11]",0,4,4,0,4,27.1045,32.59,108.418,80,100,448,89.6,82,458,36,204,100,102,29672.0,957736.0,2109888.0
414,even_automorphism,FAMILIA #7,7,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-3/4, -1/2, 1/2, 3/4)","{'u': -1, 'w': 1}",-x^2 + 1,x^4 - 13/16*x^2 + 9/64,-19/16*x^2 + 55/64,5,5,4,0,0,0,1,0,0,1,4,4,3,8,11,39,9.75,10.0,"[8, 10, 10, 11]",0,4,4,0,5,20.4612,24.96,102.30600000000001,66,102,408,81.6,68,418,29,184,102,104,147456.0,8210790.4,20684800.0
415,even_automorphism,FAMILIA #24,24,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-3/2, -1/3, 1/3, 3/2)","{'u': -1/2, 'w': -3/2}",-1/2*x^2 - 3/2,x^4 - 85/36*x^2 + 1/4,301/144*x^2 + 35/16,5,5,4,0,0,0,1,0,0,1,4,4,3,8,11,39,9.75,10.0,"[8, 10, 10, 11]",0,4,4,0,5,22.1198,27.53,110.599,54,118,432,86.4,56,442,23,196,118,120,122832.0,1507593.6,5895504.0
416,even_automorphism,FAMILIA #4,4,even_pairs2_H1_4000_H2_150000_topRef25_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-2, -1/2, 1/2, 2)","{'u': -5, 'w': -5}",-5*x^2 - 5,x^4 - 17/4*x^2 + 1,625/4*x^2,5,4,4,0,0,0,0,1,0,1,4,4,3,8,11,39,9.75,10.0,"[8, 10, 10, 11]",0,4,4,0,4,24.24425,34.719,96.977,74,92,418,83.6,76,428,33,189,92,94,134.0,83926.6,269172.0
417,even_automorphism,FAMILIA #38,38,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-2, -1, 1, 2)","{'u': -3, 'w': -5}",-3*x^2 - 5,x^4 - 5*x^2 + 4,75*x^2 - 11,5,4,4,0,0,0,0,1,0,1,4,4,3,8,11,39,9.75,10.0,"[8, 10, 10, 11]",0,4,4,0,4,30.1845,57.59,120.738,64,84,340,68.0,66,350,28,150,84,86,220.0,5090.8,13440.0
418,even_automorphism,FAMILIA #25,25,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11to10sq_B1-15to15_workers11,,,"(-3, -2, 2, 3)","{'u': -1, 'w': 3}",-x^2 + 3,x^4 - 13*x^2 + 36,7*x^2 - 27,5,4,4,0,0,0,0,1,0,1,4,4,3,8,11,39,9.75,10.0,"[8, 10, 10, 11]",0,4,4,0,4,24.709500000000002,44.1,98.83800000000001,52,70,302,60.4,54,312,22,131,70,72,441.0,1844.6,3802.0
419,even_automorphism,FAMILIA #19,19,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-2, -1/2, 1/2, 2)","{'u': -1/2, 'w': -1/2}",-1/2*x^2 - 1/2,x^4 - 17/4*x^2 + 1,25/16*x^2,5,5,4,0,0,0,1,0,0,1,4,4,3,8,10,38,9.5,10.0,"[8, 10, 10, 10]",0,4,4,0,5,26.949599999999997,33.84,134.748,66,108,412,82.4,68,422,29,186,108,110,10560.0,42620.8,131392.0
420,even_automorphism,FAMILIA #41,41,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN7_rD7_maxR3000_maxFam20000_q-5to4_A1over3to10sq_nA22_B1-15to15_nB67_workers12,,,"(-2, -1/2, 1/2, 2)","{'u': -4, 'w': -5}",-4*x^2 - 5,x^4 - 17/4*x^2 + 1,108*x^2 + 9,5,4,4,0,0,0,0,1,0,1,4,4,3,8,10,38,9.5,10.0,"[8, 10, 10, 10]",0,4,4,0,4,25.134500000000003,38.2,100.53800000000001,62,86,360,72.0,64,370,27,160,86,88,5396.0,22519.2,36224.0
421,even_automorphism,FAMILIA #15,15,even_pairs2_H1_3000_H2_80000_topRef100_goodX26_rN4_rD4_maxR300_maxFam2000_q-3to3_A11over5to10sq_nA35_B1-15to15_nB67_workers11,,,"(-3/2, -1, 1, 3/2)","{'u': 0, 'w': -1}",-1,x^4 - 13/4*x^2 + 9/4,1,5,4,4,0,0,0,0,1,0,1,4,4,2,8,13,39,9.75,9.0,"[8, 8, 10, 13]",0,4,4,0,4,21.329250000000002,30.699,85.31700000000001,66,80,356,71.2,68,366,29,158,80,82,456.0,104131.2,471360.0
422,even_automorphism,FAMILIA #22,22,even_pairs2_H1_4000_H2_150000_topRef25_goodX30_rN12_rD12_maxR5000_maxFam40000_q-10to10_A11over3to12sq_nA26_B1-18to18_nB79_workers8,,,"(-5/2, -2, 2, 5/2)","{'u': -1/2, 'w': 1/2}",-1/2*x^2 + 1/2,x^4 - 41/4*x^2 + 25,33/16*x^2 - 6,5,4,4,0,0,0,0,1,0,1,4,4,2,8,11,38,9.5,9.5,"[8, 8, 11, 11]",0,4,4,0,4,24.814750000000004,34.34,99.25900000000001,64,92,396,79.2,66,406,28,178,92,94,76496.0,2222883.2,7791696.0
